file_pair_id,file1_path,file2_path,file1_name,file2_name,Dolphin_length,MonkeyOCR_length,length_difference,similarity_ratio,character_error_rate,word_error_rate,edit_distance,status
287,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0358.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0358.md,digibok_2007031501007_0358.md,digibok_2007031501007_0358.md,3052,3155,103,0.9511841469308845,0.0737221494102228,0.15800865800865802,225,success
288,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0359.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0359.md,digibok_2007031501007_0359.md,digibok_2007031501007_0359.md,2412,2602,190,0.8571998404467491,0.23756218905472637,0.17613636363636365,573,success
289,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0360.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0360.md,digibok_2007031501007_0360.md,digibok_2007031501007_0360.md,2501,2700,199,0.9217458181119016,0.13194722111155538,0.1724137931034483,330,success
290,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0361.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0361.md,digibok_2007031501007_0361.md,digibok_2007031501007_0361.md,2312,2506,194,0.9194686591946866,0.1453287197231834,0.10465116279069768,336,success
291,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0362.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0362.md,digibok_2007031501007_0362.md,digibok_2007031501007_0362.md,2877,2978,101,0.9161400512382579,0.13938129996524157,0.1843220338983051,401,success
292,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0363.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0363.md,digibok_2007031501007_0363.md,digibok_2007031501007_0363.md,2582,2761,179,0.8706719071682575,0.21533694810224632,0.13350785340314136,556,success
293,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0364.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0364.md,digibok_2007031501007_0364.md,digibok_2007031501007_0364.md,2575,2750,175,0.7966197183098591,0.36854368932038833,0.13186813186813187,949,success
294,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0365.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0365.md,digibok_2007031501007_0365.md,digibok_2007031501007_0365.md,2705,2899,194,0.9411134903640257,0.10277264325323475,0.11733333333333333,278,success
295,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0366.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0366.md,digibok_2007031501007_0366.md,digibok_2007031501007_0366.md,2509,2704,195,0.9391904853251487,0.10920685532084495,0.07887323943661972,274,success
296,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0367.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0367.md,digibok_2007031501007_0367.md,digibok_2007031501007_0367.md,2777,2956,179,0.9366823652537938,0.10658984515664387,0.14395886889460155,296,success
297,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0368.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0368.md,digibok_2007031501007_0368.md,digibok_2007031501007_0368.md,1717,2269,552,0.44756648268941296,1.231217239370996,0.7443609022556391,2114,success
298,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0369.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0369.md,digibok_2007031501007_0369.md,digibok_2007031501007_0369.md,2947,3092,145,0.9567809239940388,0.07600950118764846,0.07159904534606205,224,success
299,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0370.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0370.md,digibok_2007031501007_0370.md,digibok_2007031501007_0370.md,2414,2681,267,0.8631992149165849,0.22286661143330572,0.4487534626038781,538,success
300,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0371.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0371.md,digibok_2007031501007_0371.md,digibok_2007031501007_0371.md,2365,2559,194,0.42851340373679936,1.136997885835095,0.119533527696793,2689,success
301,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0372.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0372.md,digibok_2007031501007_0372.md,digibok_2007031501007_0372.md,2951,3078,127,0.8926853541217449,0.18264994916977295,0.09010989010989011,539,success
302,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0373.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0373.md,digibok_2007031501007_0373.md,digibok_2007031501007_0373.md,2573,2770,197,0.8062886019090398,0.3793237465993004,0.35584415584415585,976,success
303,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0374.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0374.md,digibok_2007031501007_0374.md,digibok_2007031501007_0374.md,2576,2698,122,0.8930602957906713,0.19099378881987578,0.1,492,success
304,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0375.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0375.md,digibok_2007031501007_0375.md,digibok_2007031501007_0375.md,2301,2627,326,0.864448051948052,0.24684919600173838,0.18904109589041096,568,success
305,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0376.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0376.md,digibok_2007031501007_0376.md,digibok_2007031501007_0376.md,2762,2868,106,0.9403197158081705,0.09341057204923968,0.1334841628959276,258,success
306,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0377.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0377.md,digibok_2007031501007_0377.md,digibok_2007031501007_0377.md,2841,2970,129,0.9309929444157632,0.11369236184442098,0.1282051282051282,323,success
307,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0378.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0378.md,digibok_2007031501007_0378.md,digibok_2007031501007_0378.md,2645,2836,191,0.7571611019886882,0.4933837429111531,0.4675324675324675,1305,success
308,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0379.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0379.md,digibok_2007031501007_0379.md,digibok_2007031501007_0379.md,3205,3262,57,0.3717334158033091,1.229953198127925,0.7581699346405228,3942,success
309,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0380.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0380.md,digibok_2007031501007_0380.md,digibok_2007031501007_0380.md,2714,2842,128,0.9359251259899208,0.10058953574060428,0.14676616915422885,273,success
310,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0381.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0381.md,digibok_2007031501007_0381.md,digibok_2007031501007_0381.md,2803,2971,168,0.9248354693453412,0.12343917231537638,0.10550458715596331,346,success
311,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0382.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0382.md,digibok_2007031501007_0382.md,digibok_2007031501007_0382.md,2938,3104,166,0.9440582588546839,0.09394145677331518,0.12882096069868995,276,success
312,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0383.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0383.md,digibok_2007031501007_0383.md,digibok_2007031501007_0383.md,2669,2872,203,0.9211333694279011,0.14312476582989883,0.16058394160583941,382,success
313,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0384.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0384.md,digibok_2007031501007_0384.md,digibok_2007031501007_0384.md,2466,2649,183,0.9305962854349951,0.12124898621248986,0.12034383954154727,299,success
314,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0385.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0385.md,digibok_2007031501007_0385.md,digibok_2007031501007_0385.md,2748,2871,123,0.9336180815091654,0.0982532751091703,0.12437810945273632,270,success
315,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0386.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0386.md,digibok_2007031501007_0386.md,digibok_2007031501007_0386.md,2278,2457,179,0.8988384371700106,0.1575943810359965,0.12650602409638553,359,success
316,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0387.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0387.md,digibok_2007031501007_0387.md,digibok_2007031501007_0387.md,2395,2589,194,0.9189406099518459,0.1361169102296451,0.14730878186968838,326,success
317,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0388.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0388.md,digibok_2007031501007_0388.md,digibok_2007031501007_0388.md,2655,2861,206,0.9108049311094997,0.1423728813559322,0.23037974683544304,378,success
318,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0389.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0389.md,digibok_2007031501007_0389.md,digibok_2007031501007_0389.md,2462,2651,189,0.9274398591824761,0.12591389114541024,0.15702479338842976,310,success
319,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0390.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0390.md,digibok_2007031501007_0390.md,digibok_2007031501007_0390.md,2825,2962,137,0.9431484361499913,0.09805309734513275,0.11294117647058824,277,success
320,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0391.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0391.md,digibok_2007031501007_0391.md,digibok_2007031501007_0391.md,2501,2688,187,0.9242628637502409,0.12634946021591364,0.10512129380053908,316,success
321,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0392.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0392.md,digibok_2007031501007_0392.md,digibok_2007031501007_0392.md,2265,2747,482,0.8483639265762171,0.2865342163355408,0.20891364902506965,649,success
322,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0393.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0393.md,digibok_2007031501007_0393.md,digibok_2007031501007_0393.md,3242,3348,106,0.8531107738998482,0.2665021591610117,0.1227364185110664,864,success
323,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0394.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0394.md,digibok_2007031501007_0394.md,digibok_2007031501007_0394.md,2300,2480,180,0.7087866108786611,0.5495652173913044,0.9825072886297376,1264,success
324,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0395.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0395.md,digibok_2007031501007_0395.md,digibok_2007031501007_0395.md,2437,2629,192,0.9332806948282669,0.12105047189167009,0.12146892655367232,295,success
325,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0396.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0396.md,digibok_2007031501007_0396.md,digibok_2007031501007_0396.md,3111,3250,139,0.9617984593617356,0.06589521054323369,0.10067114093959731,205,success
326,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0397.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0397.md,digibok_2007031501007_0397.md,digibok_2007031501007_0397.md,2683,2867,184,0.9491891891891892,0.0954155795751025,0.03724928366762178,256,success
327,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0398.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0398.md,digibok_2007031501007_0398.md,digibok_2007031501007_0398.md,2783,2926,143,0.9465755824137327,0.09019044196909809,0.1347517730496454,251,success
328,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0399.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0399.md,digibok_2007031501007_0399.md,digibok_2007031501007_0399.md,2413,2598,185,0.9099980043903413,0.14670534604227103,0.07647058823529412,354,success
329,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0400.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0400.md,digibok_2007031501007_0400.md,digibok_2007031501007_0400.md,2907,3027,120,0.9440512301988541,0.09184726522187822,0.1299559471365639,267,success
330,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0401.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0401.md,digibok_2007031501007_0401.md,digibok_2007031501007_0401.md,1943,2799,856,0.781526781948545,0.5136387030365415,0.5051546391752577,998,success
331,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0402.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0402.md,digibok_2007031501007_0402.md,digibok_2007031501007_0402.md,2614,2802,188,0.6237075332348597,0.7647283856159143,0.8743016759776536,1999,success
332,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0403.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0403.md,digibok_2007031501007_0403.md,digibok_2007031501007_0403.md,2363,2549,186,0.9222312703583062,0.1358442657638595,0.1452513966480447,321,success
333,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0404.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0404.md,digibok_2007031501007_0404.md,digibok_2007031501007_0404.md,1627,2354,727,0.7214267771916604,0.6281499692685925,0.5067873303167421,1022,success
334,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0405.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0405.md,digibok_2007031501007_0405.md,digibok_2007031501007_0405.md,2757,3223,466,0.6277591973244148,0.7856365614798694,0.8018867924528302,2166,success
335,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0406.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0406.md,digibok_2007031501007_0406.md,digibok_2007031501007_0406.md,2425,2611,186,0.5083399523431295,0.9888659793814433,0.622356495468278,2398,success
336,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0407.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0407.md,digibok_2007031501007_0407.md,digibok_2007031501007_0407.md,2657,2785,128,0.9213524439544285,0.13210387655250283,0.12864077669902912,351,success
337,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0408.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0408.md,digibok_2007031501007_0408.md,digibok_2007031501007_0408.md,2337,2525,188,0.8872891814068284,0.17843388960205392,0.2099125364431487,417,success
338,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0410.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0410.md,digibok_2007031501007_0410.md,digibok_2007031501007_0410.md,2722,2908,186,0.9321492007104796,0.11351947097722263,0.1670886075949367,309,success
339,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0411.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0411.md,digibok_2007031501007_0411.md,digibok_2007031501007_0411.md,2923,3135,212,0.7550346649059095,0.4875128292849812,0.4871244635193133,1425,success
340,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0412.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0412.md,digibok_2007031501007_0412.md,digibok_2007031501007_0412.md,2695,2965,270,0.9106007067137809,0.1528756957328386,0.17293233082706766,412,success
341,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0414.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0414.md,digibok_2007031501007_0414.md,digibok_2007031501007_0414.md,2673,2822,149,0.7807097361237488,0.42573887018331463,0.484375,1138,success
342,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0415.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0415.md,digibok_2007031501007_0415.md,digibok_2007031501007_0415.md,2338,2516,178,0.9266584260403791,0.1283147989734816,0.13846153846153847,300,success
343,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0416.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0416.md,digibok_2007031501007_0416.md,digibok_2007031501007_0416.md,2805,2917,112,0.9370849353372946,0.09518716577540107,0.13145539906103287,267,success
344,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0417.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0417.md,digibok_2007031501007_0417.md,digibok_2007031501007_0417.md,2449,2816,367,0.8964862298195632,0.20375663536137198,0.19109947643979058,499,success
345,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0418.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0418.md,digibok_2007031501007_0418.md,digibok_2007031501007_0418.md,2513,2697,184,0.6767754318618042,0.5789892558694787,0.1775,1455,success
346,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0419.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0419.md,digibok_2007031501007_0419.md,digibok_2007031501007_0419.md,2549,2841,292,0.889795918367347,0.2047861906630051,0.2140921409214092,522,success
347,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0420.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0420.md,digibok_2007031501007_0420.md,digibok_2007031501007_0420.md,2617,2814,197,0.884551647946971,0.20825372564004585,0.12598425196850394,545,success
348,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0421.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0421.md,digibok_2007031501007_0421.md,digibok_2007031501007_0421.md,2617,2752,135,0.8917861799217731,0.19487963316774934,0.2576530612244898,510,success
349,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0422.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0422.md,digibok_2007031501007_0422.md,digibok_2007031501007_0422.md,2867,3012,145,0.8603503997278449,0.2535751656784095,0.1031390134529148,727,success
350,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0424.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0424.md,digibok_2007031501007_0424.md,digibok_2007031501007_0424.md,2241,2440,199,0.8357188634907071,0.2962962962962963,0.1761194029850746,664,success
351,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0425.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0425.md,digibok_2007031501007_0425.md,digibok_2007031501007_0425.md,2363,2551,188,0.9291819291819292,0.12568768514600084,0.08235294117647059,297,success
352,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0426.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0426.md,digibok_2007031501007_0426.md,digibok_2007031501007_0426.md,2961,3080,119,0.9332891905313689,0.10300574130361365,0.11455847255369929,305,success
353,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0427.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0427.md,digibok_2007031501007_0427.md,digibok_2007031501007_0427.md,2881,3005,124,0.8950050968399592,0.17112113849357863,0.11416490486257928,493,success
354,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0428.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0428.md,digibok_2007031501007_0428.md,digibok_2007031501007_0428.md,2558,2775,217,0.8666791674479655,0.2517591868647381,0.16753926701570682,644,success
355,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0429.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0429.md,digibok_2007031501007_0429.md,digibok_2007031501007_0429.md,2727,2904,177,0.9440596696856686,0.09717638430509717,0.12903225806451613,265,success
356,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0430.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0430.md,digibok_2007031501007_0430.md,digibok_2007031501007_0430.md,2848,2986,138,0.9550908467603703,0.07935393258426966,0.11347517730496454,226,success
357,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0431.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0431.md,digibok_2007031501007_0431.md,digibok_2007031501007_0431.md,2328,2517,189,0.7727554179566564,0.4488831615120275,0.2153392330383481,1045,success
358,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0432.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0432.md,digibok_2007031501007_0432.md,digibok_2007031501007_0432.md,1944,2303,359,0.6993171650576878,0.6224279835390947,0.5842293906810035,1210,success
359,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0433.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0433.md,digibok_2007031501007_0433.md,digibok_2007031501007_0433.md,2161,2342,181,0.8767488341105929,0.24433132808884775,0.09393939393939393,528,success
360,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0434.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0434.md,digibok_2007031501007_0434.md,digibok_2007031501007_0434.md,2255,2432,177,0.9016428419031364,0.15609756097560976,0.16455696202531644,352,success
361,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0436.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0436.md,digibok_2007031501007_0436.md,digibok_2007031501007_0436.md,2252,2471,219,0.8888418378149481,0.18428063943161635,0.20771513353115728,415,success
362,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0437.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0437.md,digibok_2007031501007_0437.md,digibok_2007031501007_0437.md,2820,2934,114,0.9113660062565172,0.13368794326241135,0.19815668202764977,377,success
363,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0438.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0438.md,digibok_2007031501007_0438.md,digibok_2007031501007_0438.md,1988,2231,243,0.8352690210950462,0.2887323943661972,0.20860927152317882,574,success
364,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0439.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0439.md,digibok_2007031501007_0439.md,digibok_2007031501007_0439.md,2726,2855,129,0.913456369826196,0.14856933235509906,0.14285714285714285,405,success
365,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0440.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0440.md,digibok_2007031501007_0440.md,digibok_2007031501007_0440.md,2670,2792,122,0.8806298059318931,0.1794007490636704,0.11694510739856802,479,success
366,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0441.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0441.md,digibok_2007031501007_0441.md,digibok_2007031501007_0441.md,2391,2680,289,0.9067245119305857,0.17063989962358847,0.1274787535410765,408,success
367,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0442.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0442.md,digibok_2007031501007_0442.md,digibok_2007031501007_0442.md,2348,2555,207,0.9027126249235162,0.17163543441226575,0.14655172413793102,403,success
